"","MSN","StateCode","Year","Data"
"3932","DFEID","NM",1981,7.554
"3933","DFEID","NM",1982,6.985
"3934","DFEID","NM",1983,6.146
"3935","DFEID","NM",1984,6.217
"3936","DFEID","NM",1985,6.201
"3937","DFEID","NM",1986,3.788
"3938","DFEID","NM",1987,4.468
"3939","DFEID","NM",1988,4.217
"3940","DFEID","NM",1989,4.976
"3941","DFEID","NM",1990,6.222
"3942","DFEID","NM",1991,5.353
"3943","DFEID","NM",1992,5.155
"3944","DFEID","NM",1993,5.058
"3945","DFEID","NM",1994,4.649
"3946","DFEID","NM",1995,4.904
"3947","DFEID","NM",1996,5.868
"3948","DFEID","NM",1997,5.746
"3949","DFEID","NM",1998,4.393
"3950","DFEID","NM",1999,5.023
"3951","DFEID","NM",2000,7.585
"3952","DFEID","NM",2001,6.31486
"3953","DFEID","NM",2002,6.13928
"3954","DFEID","NM",2003,7.58
"3955","DFEID","NM",2004,9.59
"3956","DFEID","NM",2005,13.5
"3957","DFEID","NM",2006,17.1
"3958","DFEID","NM",2007,18.97
"3959","DFEID","NM",2008,23.53
"3960","DFEID","NM",2009,15.26
"3961","DFEIV","NM",1970,0.01338
"3962","DFEIV","NM",1971,0.04255
"3963","DFEIV","NM",1972,0.05408
"3964","DFEIV","NM",1973,0.22568
"3965","DFEIV","NM",1974,0.39403
"3966","DFEIV","NM",1975,0.37317
"3967","DFEIV","NM",1976,0.55464
"3968","DFEIV","NM",1977,0.46397
"3969","DFEIV","NM",1978,0.40069
"3970","DFEIV","NM",1979,0.46452
"3971","DFEIV","NM",1980,8.22654
"3972","DFEIV","NM",1981,5.47421
"3973","DFEIV","NM",1982,6.45664
"3974","DFEIV","NM",1983,2.95626
"3975","DFEIV","NM",1984,1.29726
"3976","DFEIV","NM",1985,1.64205
"3977","DFEIV","NM",1986,0.92486
"3978","DFEIV","NM",1987,1.36309
"3979","DFEIV","NM",1988,1.27593
"3980","DFEIV","NM",1989,1.40639
"3981","DFEIV","NM",1990,1.33132
"3982","DFEIV","NM",1991,1.77708
"3983","DFEIV","NM",1992,2.1306
"3984","DFEIV","NM",1993,2.07619
"3985","DFEIV","NM",1994,1.25093
"3986","DFEIV","NM",1995,1.2481
"3987","DFEIV","NM",1996,1.46904
"3988","DFEIV","NM",1997,1.38253
"3989","DFEIV","NM",1998,1.15244
"3990","DFEIV","NM",1999,2.11721
"3991","DFEIV","NM",2000,2.97464
"3992","DFEIV","NM",2001,2.24615
"3993","DFEIV","NM",2002,1.93844
"3994","DFEIV","NM",2003,3.87297
"3995","DFEIV","NM",2004,2.94604
"3996","DFEIV","NM",2005,5.05128
"3997","DFEIV","NM",2006,7.30322
"3998","DFEIV","NM",2007,9.08798
"3999","DFEIV","NM",2008,13.94101
"4000","DFEIV","NM",2009,7.58405
"4001","DFICB","NM",1960,5987.73238
"4002","DFICB","NM",1961,5240.53342
"4003","DFICB","NM",1962,6070.86451
"4004","DFICB","NM",1963,5555.03135
"4005","DFICB","NM",1964,8052.4881
"4006","DFICB","NM",1965,7022.3591
"4007","DFICB","NM",1966,5720.8875
"4008","DFICB","NM",1967,4288.56812
"4009","DFICB","NM",1968,7702.24314
"4010","DFICB","NM",1969,8802.09069
"4011","DFICB","NM",1970,12387.8033
"4012","DFICB","NM",1971,11621.72009
"4013","DFICB","NM",1972,13961.33874
"4014","DFICB","NM",1973,16683.74656
"4015","DFICB","NM",1974,12696.90529
"4016","DFICB","NM",1975,13390.43963
"4017","DFICB","NM",1976,14091.78752
"4018","DFICB","NM",1977,18957.33843
"4019","DFICB","NM",1978,17741.54915
"4020","DFICB","NM",1979,20828.51454
"4021","DFICB","NM",1980,12792.36877
"4022","DFICB","NM",1981,20466.88386
"4023","DFICB","NM",1982,9490.18425
"4024","DFICB","NM",1983,14429.66868
"4025","DFICB","NM",1984,11420.72847
"4026","DFICB","NM",1985,15115.93855
"4027","DFICB","NM",1986,16380.75261
"4028","DFICB","NM",1987,14681.01114
"4029","DFICB","NM",1988,13207.26977
"4030","DFICB","NM",1989,9246.58595
"4031","DFICB","NM",1990,8658.28507
"4032","DFICB","NM",1991,10384.29012
"4033","DFICB","NM",1992,8390.06939
"4034","DFICB","NM",1993,7371.69693
"4035","DFICB","NM",1994,6310.48154
"4036","DFICB","NM",1995,11108.81981
"4037","DFICB","NM",1996,11787.44979
"4038","DFICB","NM",1997,12117.35641
"4039","DFICB","NM",1998,11043.02685
"4040","DFICB","NM",1999,12666.94213
"4041","DFICB","NM",2000,13228.99621
"4042","DFICB","NM",2001,12696.09282
"4043","DFICB","NM",2002,12104.69478
"4044","DFICB","NM",2003,13528.17753
"4045","DFICB","NM",2004,13281.19671
"4046","DFICB","NM",2005,11200.51801
"4047","DFICB","NM",2006,12906.50696
"4048","DFICB","NM",2007,13546.13653
"4049","DFICB","NM",2008,13602.38937
"4050","DFICB","NM",2009,8829.48292
"4051","DFICD","NM",1970,0.94691
"4052","DFICD","NM",1971,0.9981
"4053","DFICD","NM",1972,0.9981
"4054","DFICD","NM",1973,1.23162
"4055","DFICD","NM",1974,1.75844
"4056","DFICD","NM",1975,2.05422
"4057","DFICD","NM",1976,2.3394
"4058","DFICD","NM",1977,2.44826
"4059","DFICD","NM",1978,2.60937
"4060","DFICD","NM",1979,3.4581
"4061","DFICD","NM",1980,6.42171
"4062","DFICD","NM",1981,7.954
"4063","DFICD","NM",1982,6.63226
"4064","DFICD","NM",1983,6.38851
"4065","DFICD","NM",1984,6.39599
"4066","DFICD","NM",1985,6.07432
"4067","DFICD","NM",1986,3.70087
"4068","DFICD","NM",1987,4.3202
"4069","DFICD","NM",1988,3.83682
"4070","DFICD","NM",1989,4.54678
"4071","DFICD","NM",1990,5.8371
"4072","DFICD","NM",1991,5.08002
"4073","DFICD","NM",1992,4.83775
"4074","DFICD","NM",1993,4.71662
"4075","DFICD","NM",1994,4.45164
"4076","DFICD","NM",1995,4.42893
"4077","DFICD","NM",1996,5.33742
"4078","DFICD","NM",1997,5.06488
"4079","DFICD","NM",1998,3.92925
"4080","DFICD","NM",1999,4.51978
"4081","DFICD","NM",2000,7.07871
"4082","DFICD","NM",2001,6.54118
"4083","DFICD","NM",2002,5.64783
"4084","DFICD","NM",2003,6.84402
"4085","DFICD","NM",2004,9.59979
"4086","DFICD","NM",2005,13.58204
"4087","DFICD","NM",2006,15.79272
"4088","DFICD","NM",2007,17.1479
"4089","DFICD","NM",2008,23.90106
"4090","DFICD","NM",2009,13.86216
"4091","DFICP","NM",1960,1027.93689
"4092","DFICP","NM",1961,899.66239
"4093","DFICP","NM",1962,1042.2085
"4094","DFICP","NM",1963,953.65345
"4095","DFICP","NM",1964,1382.40139
"4096","DFICP","NM",1965,1205.55521
"4097","DFICP","NM",1966,982.12661
"4098","DFICP","NM",1967,736.23487
"4099","DFICP","NM",1968,1322.2735
"4100","DFICP","NM",1969,1511.08853
"4101","DFICP","NM",1970,2126.66151
"4102","DFICP","NM",1971,1995.14508
"4103","DFICP","NM",1972,2396.79635
"4104","DFICP","NM",1973,2864.1625
"4105","DFICP","NM",1974,2179.72623
"4106","DFICP","NM",1975,2298.78792
"4107","DFICP","NM",1976,2419.19099
"4108","DFICP","NM",1977,3254.4787
"4109","DFICP","NM",1978,3045.75951
"4110","DFICP","NM",1979,3575.71065
"4111","DFICP","NM",1980,2196.11481
"4112","DFICP","NM",1981,3513.62813
"4113","DFICP","NM",1982,1629.21618
"4114","DFICP","NM",1983,2477.19634
"4115","DFICP","NM",1984,1960.64008
"4116","DFICP","NM",1985,2595.01091
"4117","DFICP","NM",1986,2812.14637
"4118","DFICP","NM",1987,2520.34526
"4119","DFICP","NM",1988,2267.34245
"4120","DFICP","NM",1989,1587.39673
"4121","DFICP","NM",1990,1486.40087
"4122","DFICP","NM",1991,1782.71075
"4123","DFICP","NM",1992,1440.35526
"4124","DFICP","NM",1993,1265.52737
"4125","DFICP","NM",1994,1083.34447
"4126","DFICP","NM",1995,1907.09353
"4127","DFICP","NM",1996,2023.59653
"4128","DFICP","NM",1997,2080.23286
"4129","DFICP","NM",1998,1895.7986
"4130","DFICP","NM",1999,2174.58234
"4131","DFICP","NM",2000,2271.07231
"4132","DFICP","NM",2001,2179.58675
"4133","DFICP","NM",2002,2078.05919
"4134","DFICP","NM",2003,2322.43391
"4135","DFICP","NM",2004,2280.03377
"4136","DFICP","NM",2005,1922.83571
"4137","DFICP","NM",2006,2215.70935
"4138","DFICP","NM",2007,2325.517
"4139","DFICP","NM",2008,2335.17414
"4140","DFICP","NM",2009,1515.79106
"4141","DFICV","NM",1970,11.73013
"4142","DFICV","NM",1971,11.59964
"4143","DFICV","NM",1972,13.93481
"4144","DFICV","NM",1973,20.54086
"4145","DFICV","NM",1974,22.32675
"4146","DFICV","NM",1975,27.50691
"4147","DFICV","NM",1976,32.96633
"4148","DFICV","NM",1977,46.41249
"4149","DFICV","NM",1978,46.29427
"4150","DFICV","NM",1979,72.02709
"4151","DFICV","NM",1980,82.14888
"4152","DFICV","NM",1981,161.21902
"4153","DFICV","NM",1982,62.65739
"4154","DFICV","NM",1983,92.00172
"4155","DFICV","NM",1984,72.9405
"4156","DFICV","NM",1985,91.75139
"4157","DFICV","NM",1986,60.55847
"4158","DFICV","NM",1987,63.25655
"4159","DFICV","NM",1988,50.64737
"4160","DFICV","NM",1989,41.94479
"4161","DFICV","NM",1990,50.47849
"4162","DFICV","NM",1991,52.69231
"4163","DFICV","NM",1992,40.51971
"4164","DFICV","NM",1993,34.72893
"4165","DFICV","NM",1994,28.05482
"4166","DFICV","NM",1995,49.12563
"4167","DFICV","NM",1996,62.78515
"4168","DFICV","NM",1997,61.26899
"4169","DFICV","NM",1998,43.24642
"4170","DFICV","NM",1999,57.10224
"4171","DFICV","NM",2000,93.27975
"4172","DFICV","NM",2001,82.80415
"4173","DFICV","NM",2002,68.23943
"4174","DFICV","NM",2003,92.48964
"4175","DFICV","NM",2004,127.2418
"4176","DFICV","NM",2005,151.83255
"4177","DFICV","NM",2006,203.30182
"4178","DFICV","NM",2007,231.69539
"4179","DFICV","NM",2008,324.38319
"4180","DFICV","NM",2009,122.01263
"4181","DFISB","NM",1970,12387.8033
"4182","DFISB","NM",1971,11621.72009
"4183","DFISB","NM",1972,13961.33874
"4184","DFISB","NM",1973,16677.92156
"4185","DFISB","NM",1974,12696.90529
"4186","DFISB","NM",1975,13390.43963
"4187","DFISB","NM",1976,14091.78752
"4188","DFISB","NM",1977,18957.33843
"4189","DFISB","NM",1978,17741.54915
"4190","DFISB","NM",1979,20828.51454
"4191","DFISB","NM",1980,12792.36877
"4192","DFISB","NM",1981,20268.92438
"4193","DFISB","NM",1982,9447.36625
"4194","DFISB","NM",1983,14401.12385
"4195","DFISB","NM",1984,11404.09809
"4196","DFISB","NM",1985,15104.80039
"4197","DFISB","NM",1986,16363.30749
"4198","DFISB","NM",1987,14642.0416
"4199","DFISB","NM",1988,13200.35002
"4200","DFISB","NM",1989,9225.16358
"4201","DFISB","NM",1990,8647.87113
"4202","DFISB","NM",1991,10372.46019
"4203","DFISB","NM",1992,8375.73476
"4204","DFISB","NM",1993,7363.09678
"4205","DFISB","NM",1994,6302.13228
"4206","DFISB","NM",1995,11091.98608
"4207","DFISB","NM",1996,11763.20177
"4208","DFISB","NM",1997,12096.82952
"4209","DFISB","NM",1998,11006.27925
"4210","DFISB","NM",1999,12633.85403
"4211","DFISB","NM",2000,13177.50676
"4212","DFISB","NM",2001,12658.90072
"4213","DFISB","NM",2002,12082.41643
"4214","DFISB","NM",2003,13513.93482
"4215","DFISB","NM",2004,13254.64403
"4216","DFISB","NM",2005,11178.92072
"4217","DFISB","NM",2006,12873.13536
"4218","DFISB","NM",2007,13511.5895
"4219","DFISB","NM",2008,13571.91641
"4220","DFISB","NM",2009,8801.84819
"4221","DFRCB","NM",1960,16.66538
"4222","DFRCB","NM",1961,14.41227
"4223","DFRCB","NM",1962,13.3855
"4224","DFRCB","NM",1963,11.53472
"4225","DFRCB","NM",1964,15.23179
"4226","DFRCB","NM",1965,10.17558
"4227","DFRCB","NM",1966,7.92293
"4228","DFRCB","NM",1967,5.89688
"4229","DFRCB","NM",1968,8.63527
"4230","DFRCB","NM",1969,10.59602
"4231","DFRCB","NM",1970,17.72868
"4232","DFRCB","NM",1971,19.75706
"4233","DFRCB","NM",1972,21.43891
"4234","DFRCB","NM",1973,32.03727
"4235","DFRCB","NM",1974,26.00484
"4236","DFRCB","NM",1975,27.88328
"4237","DFRCB","NM",1976,30.65855
"4238","DFRCB","NM",1977,46.58188
"4239","DFRCB","NM",1978,43.38198
"4240","DFRCB","NM",1979,29.60277
"4241","DFRCB","NM",1980,64.37149
"4242","DFRCB","NM",1981,104.60075
"4243","DFRCB","NM",1982,139.39074
"4244","DFRCB","NM",1983,98.67643
"4245","DFRCB","NM",1984,78.09985
"4246","DFRCB","NM",1985,85.76456
"4247","DFRCB","NM",1986,150.63543
"4248","DFRCB","NM",1987,46.23332
"4249","DFRCB","NM",1988,45.23922
"4250","DFRCB","NM",1989,43.28365
"4251","DFRCB","NM",1990,47.54243
"4252","DFRCB","NM",1991,37.53682
"4253","DFRCB","NM",1992,62.91146
"4254","DFRCB","NM",1993,29.76878
"4255","DFRCB","NM",1994,40.46901
"4256","DFRCB","NM",1995,16.71956
"4257","DFRCB","NM",1996,16.29136
"4258","DFRCB","NM",1997,15.59475
"4259","DFRCB","NM",1998,11.51253
"4260","DFRCB","NM",1999,117.49398
"4261","DFRCB","NM",2000,36.26849
"4262","DFRCB","NM",2001,26.5821
"4263","DFRCB","NM",2002,40.76469
"4264","DFRCB","NM",2003,17.61235
"4265","DFRCB","NM",2004,22.58067
"4266","DFRCB","NM",2005,20.64677
"4267","DFRCB","NM",2006,18.1066
"4268","DFRCB","NM",2007,21.12955
"4269","DFRCB","NM",2008,13.43501
"4270","DFRCB","NM",2009,8.08731
"4271","DFRCD","NM",1970,0.97887
"4272","DFRCD","NM",1971,1.0573
"4273","DFRCD","NM",1972,1.06958
"4274","DFRCD","NM",1973,1.2827
"4275","DFRCD","NM",1974,2.44547
"4276","DFRCD","NM",1975,2.82264
"4277","DFRCD","NM",1976,3.02811
"4278","DFRCD","NM",1977,3.23596
"4279","DFRCD","NM",1978,2.97297
"4280","DFRCD","NM",1979,4.55045
"4281","DFRCD","NM",1980,6.79378
"4282","DFRCD","NM",1981,8.06904
"4283","DFRCD","NM",1982,7.75818
"4284","DFRCD","NM",1983,4.96435
"4285","DFRCD","NM",1984,7.32359
"4286","DFRCD","NM",1985,6.91964
"4287","DFRCD","NM",1986,5.09058
"4288","DFRCD","NM",1987,4.81113
"4289","DFRCD","NM",1988,4.74315
"4290","DFRCD","NM",1989,5.33982
"4291","DFRCD","NM",1990,6.47305
"4292","DFRCD","NM",1991,5.95823
"4293","DFRCD","NM",1992,5.39799
"4294","DFRCD","NM",1993,5.70839
"4295","DFRCD","NM",1994,5.40556
"4296","DFRCD","NM",1995,5.22386
"4297","DFRCD","NM",1996,5.86738
"4298","DFRCD","NM",1997,5.58726
"4299","DFRCD","NM",1998,4.47435
"4300","DFRCD","NM",1999,4.90589
"4301","DFRCD","NM",2000,8.43389
"4302","DFRCD","NM",2001,7.13928
"4303","DFRCD","NM",2002,6.42005
"4304","DFRCD","NM",2003,7.17713
"4305","DFRCD","NM",2004,9.48623
"4306","DFRCD","NM",2005,13.96058
"4307","DFRCD","NM",2006,16.08041
"4308","DFRCD","NM",2007,17.54158
"4309","DFRCD","NM",2008,24.40074
"4310","DFRCD","NM",2009,14.24827
"4311","DFRCP","NM",1960,2.86101
"4312","DFRCP","NM",1961,2.47421
"4313","DFRCP","NM",1962,2.29794
"4314","DFRCP","NM",1963,1.98021
"4315","DFRCP","NM",1964,2.6149
"4316","DFRCP","NM",1965,1.74688
"4317","DFRCP","NM",1966,1.36016
"4318","DFRCP","NM",1967,1.01234
"4319","DFRCP","NM",1968,1.48245
"4320","DFRCP","NM",1969,1.81906
"4321","DFRCP","NM",1970,3.04355
"4322","DFRCP","NM",1971,3.39177
"4323","DFRCP","NM",1972,3.6805
"4324","DFRCP","NM",1973,5.49996
"4325","DFRCP","NM",1974,4.46435
"4326","DFRCP","NM",1975,4.78683
"4327","DFRCP","NM",1976,5.26327
"4328","DFRCP","NM",1977,7.99689
"4329","DFRCP","NM",1978,7.44755
"4330","DFRCP","NM",1979,5.08202
"4331","DFRCP","NM",1980,11.0509
"4332","DFRCP","NM",1981,17.95721
"4333","DFRCP","NM",1982,23.92974
"4334","DFRCP","NM",1983,16.94016
"4335","DFRCP","NM",1984,13.4077
"4336","DFRCP","NM",1985,14.72353
"4337","DFRCP","NM",1986,25.86016
"4338","DFRCP","NM",1987,7.93705
"4339","DFRCP","NM",1988,7.76639
"4340","DFRCP","NM",1989,7.43067
"4341","DFRCP","NM",1990,8.16179
"4342","DFRCP","NM",1991,6.44409
"4343","DFRCP","NM",1992,10.80025
"4344","DFRCP","NM",1993,5.11052
"4345","DFRCP","NM",1994,6.94747
"4346","DFRCP","NM",1995,2.87031
"4347","DFRCP","NM",1996,2.7968
"4348","DFRCP","NM",1997,2.67721
"4349","DFRCP","NM",1998,1.9764
"4350","DFRCP","NM",1999,20.17064
"4351","DFRCP","NM",2000,6.22635
"4352","DFRCP","NM",2001,4.56345
"4353","DFRCP","NM",2002,6.99823
"4354","DFRCP","NM",2003,3.02358
"4355","DFRCP","NM",2004,3.87651
"4356","DFRCP","NM",2005,3.54451
"4357","DFRCP","NM",2006,3.10843
"4358","DFRCP","NM",2007,3.62739
"4359","DFRCP","NM",2008,2.30644
"4360","DFRCP","NM",2009,1.38838
"4361","DFRCV","NM",1970,0.01735
"4362","DFRCV","NM",1971,0.02089
"4363","DFRCV","NM",1972,0.02293
"4364","DFRCV","NM",1973,0.04109
"4365","DFRCV","NM",1974,0.06359
"4366","DFRCV","NM",1975,0.0787
"4367","DFRCV","NM",1976,0.09284
"4368","DFRCV","NM",1977,0.15074
"4369","DFRCV","NM",1978,0.12897
"4370","DFRCV","NM",1979,0.13471
"4371","DFRCV","NM",1980,0.43733
"4372","DFRCV","NM",1981,0.84403
"4373","DFRCV","NM",1982,1.08142
"4374","DFRCV","NM",1983,0.48986
"4375","DFRCV","NM",1984,0.57197
"4376","DFRCV","NM",1985,0.59346
"4377","DFRCV","NM",1986,0.76682
"4378","DFRCV","NM",1987,0.22243
"4379","DFRCV","NM",1988,0.21458
"4380","DFRCV","NM",1989,0.23113
"4381","DFRCV","NM",1990,0.30774
"4382","DFRCV","NM",1991,0.22365
"4383","DFRCV","NM",1992,0.3396
"4384","DFRCV","NM",1993,0.16993
"4385","DFRCV","NM",1994,0.21876
"4386","DFRCV","NM",1995,0.08734
"4387","DFRCV","NM",1996,0.09559
"4388","DFRCV","NM",1997,0.08713
"4389","DFRCV","NM",1998,0.05151
"4390","DFRCV","NM",1999,0.57641
"4391","DFRCV","NM",2000,0.30588
"4392","DFRCV","NM",2001,0.18978
"4393","DFRCV","NM",2002,0.26171
"4394","DFRCV","NM",2003,0.12641
"4395","DFRCV","NM",2004,0.21421
"4396","DFRCV","NM",2005,0.28824
"4397","DFRCV","NM",2006,0.29116
"4398","DFRCV","NM",2007,0.37065
"4399","DFRCV","NM",2008,0.32782
"4400","DFRCV","NM",2009,0.11523
"4401","DFRFB","NM",1970,0
"4402","DFRFB","NM",1971,0
"4403","DFRFB","NM",1972,0
"4404","DFRFB","NM",1973,5.825
"4405","DFRFB","NM",1974,0
"4406","DFRFB","NM",1975,0
"4407","DFRFB","NM",1976,0
"4408","DFRFB","NM",1977,0
"4409","DFRFB","NM",1978,0
"4410","DFRFB","NM",1979,0
"4411","DFRFB","NM",1980,0
"4412","DFRFB","NM",1981,197.95948
"4413","DFRFB","NM",1982,42.818
"4414","DFRFB","NM",1983,28.54483
"4415","DFRFB","NM",1984,16.63038
"4416","DFRFB","NM",1985,11.13816
"4417","DFRFB","NM",1986,17.44512
"4418","DFRFB","NM",1987,38.96954
"4419","DFRFB","NM",1988,6.91975
"4420","DFRFB","NM",1989,21.42237
"4421","DFRFB","NM",1990,10.41394
"4422","DFRFB","NM",1991,11.82993
"4423","DFRFB","NM",1992,14.33463
"4424","DFRFB","NM",1993,8.60015
"4425","DFRFB","NM",1994,8.34926
"4426","DFRFB","NM",1995,16.83373
"4427","DFRFB","NM",1996,24.24802
"4428","DFRFB","NM",1997,20.52689
"4429","DFRFB","NM",1998,36.7476
"4430","DFRFB","NM",1999,33.0881
"4431","DFRFB","NM",2000,51.48945
"4432","DFRFB","NM",2001,37.1921
"4433","DFRFB","NM",2002,22.27835
"4434","DFRFB","NM",2003,14.24271
"4435","DFRFB","NM",2004,26.55268
"4436","DFRFB","NM",2005,21.59729
"4437","DFRFB","NM",2006,33.3716
"4438","DFRFB","NM",2007,34.54703
"4439","DFRFB","NM",2008,30.47296
"4440","DFRFB","NM",2009,27.63473
"4441","DFTCB","NM",1960,17866.95032
"4442","DFTCB","NM",1961,16574.06805
"4443","DFTCB","NM",1962,20489.4908
"4444","DFTCB","NM",1963,21114.0893
"4445","DFTCB","NM",1964,23006.94187
"4446","DFTCB","NM",1965,22687.20891
"4447","DFTCB","NM",1966,20768.04946
"4448","DFTCB","NM",1967,17501.79995
"4449","DFTCB","NM",1968,24335.62308
"4450","DFTCB","NM",1969,26371.02621
"4451","DFTCB","NM",1970,31513.45814
"4452","DFTCB","NM",1971,31477.01105
"4453","DFTCB","NM",1972,38241.54056
"4454","DFTCB","NM",1973,44545.46903
"4455","DFTCB","NM",1974,40319.09083
"4456","DFTCB","NM",1975,39126.57212
"4457","DFTCB","NM",1976,42661.63648
"4458","DFTCB","NM",1977,51288.964
"4459","DFTCB","NM",1978,55405.54037
"4460","DFTCB","NM",1979,54922.2932
"4461","DFTCB","NM",1980,46407.62343
"4462","DFTCB","NM",1981,72643.51658
"4463","DFTCB","NM",1982,46470.27248
"4464","DFTCB","NM",1983,39342.95864
"4465","DFTCB","NM",1984,37100.94742
"4466","DFTCB","NM",1985,42994.43643
"4467","DFTCB","NM",1986,49301.88036
"4468","DFTCB","NM",1987,51315.80921
"4469","DFTCB","NM",1988,50587.76914
"4470","DFTCB","NM",1989,46313.54468
"4471","DFTCB","NM",1990,46441.96293
"4472","DFTCB","NM",1991,48691.61985
"4473","DFTCB","NM",1992,50658.92705
"4474","DFTCB","NM",1993,44359.2224
"4475","DFTCB","NM",1994,39645.02497
"4476","DFTCB","NM",1995,29513.59059
"4477","DFTCB","NM",1996,58534.59471
"4478","DFTCB","NM",1997,62894.35108
"4479","DFTCB","NM",1998,66270.56052
"4480","DFTCB","NM",1999,67600.61242
"4481","DFTCB","NM",2000,69533.75831
"4482","DFTCB","NM",2001,72341.97247
"4483","DFTCB","NM",2002,72205.3059
"4484","DFTCB","NM",2003,75778.11963
"4485","DFTCB","NM",2004,82429.73116
"4486","DFTCB","NM",2005,83709.47638
"4487","DFTCB","NM",2006,91873.76248
"4488","DFTCB","NM",2007,91122.22834
"4489","DFTCB","NM",2008,86587.98962
"4490","DFTCB","NM",2009,74505.87153
"4491","DFTCD","NM",1970,1.06605
"4492","DFTCD","NM",1971,1.09711
"4493","DFTCD","NM",1972,1.12395
"4494","DFTCD","NM",1973,1.38129
"4495","DFTCD","NM",1974,2.2576
"4496","DFTCD","NM",1975,2.42103
"4497","DFTCD","NM",1976,2.64316
"4498","DFTCD","NM",1977,2.85848
"4499","DFTCD","NM",1978,3.05738
"4500","DFTCD","NM",1979,4.29634
"4501","DFTCD","NM",1980,6.80025
"4502","DFTCD","NM",1981,8.35503
"4503","DFTCD","NM",1982,7.6502
"4504","DFTCD","NM",1983,6.84024
"4505","DFTCD","NM",1984,6.87639
"4506","DFTCD","NM",1985,6.61944
"4507","DFTCD","NM",1986,5.32183
"4508","DFTCD","NM",1987,5.99637
"4509","DFTCD","NM",1988,5.79371
"4510","DFTCD","NM",1989,6.5963
"4511","DFTCD","NM",1990,7.65089
"4512","DFTCD","NM",1991,7.11843
"4513","DFTCD","NM",1992,7.53249
"4514","DFTCD","NM",1993,7.75067
"4515","DFTCD","NM",1994,7.49141
"4516","DFTCD","NM",1995,6.42566
"4517","DFTCD","NM",1996,8.24425
"4518","DFTCD","NM",1997,8.00132
"4519","DFTCD","NM",1998,6.94429
"4520","DFTCD","NM",1999,7.37855
"4521","DFTCD","NM",2000,9.97544
"4522","DFTCD","NM",2001,9.43628
"4523","DFTCD","NM",2002,8.90682
"4524","DFTCD","NM",2003,10.135
"4525","DFTCD","NM",2004,12.44376
"4526","DFTCD","NM",2005,17.25233
"4527","DFTCD","NM",2006,19.33973
"4528","DFTCD","NM",2007,20.93661
"4529","DFTCD","NM",2008,27.09342
"4530","DFTCD","NM",2009,17.65044
"4531","DFTCP","NM",1960,3067.28761
"4532","DFTCP","NM",1961,2845.33357
"4533","DFTCP","NM",1962,3517.50914
"4534","DFTCP","NM",1963,3624.73636
"4535","DFTCP","NM",1964,3949.6896
"4536","DFTCP","NM",1965,3894.7998
"4537","DFTCP","NM",1966,3565.33038
"4538","DFTCP","NM",1967,3004.60085
"4539","DFTCP","NM",1968,4177.78937
"4540","DFTCP","NM",1969,4527.2148
"4541","DFTCP","NM",1970,5410.03573
"4542","DFTCP","NM",1971,5403.77873
"4543","DFTCP","NM",1972,6565.07134
"4544","DFTCP","NM",1973,7647.29081
"4545","DFTCP","NM",1974,6921.73233
"4546","DFTCP","NM",1975,6717.00809
"4547","DFTCP","NM",1976,7323.88609
"4548","DFTCP","NM",1977,8804.97236
"4549","DFTCP","NM",1978,9511.68075
"4550","DFTCP","NM",1979,9428.71987
"4551","DFTCP","NM",1980,7966.97398
"4552","DFTCP","NM",1981,12470.98998
"4553","DFTCP","NM",1982,7977.72918
"4554","DFTCP","NM",1983,6754.15599
"4555","DFTCP","NM",1984,6369.26136
"4556","DFTCP","NM",1985,7381.01913
"4557","DFTCP","NM",1986,8463.84212
"4558","DFTCP","NM",1987,8809.58098
"4559","DFTCP","NM",1988,8684.59557
"4560","DFTCP","NM",1989,7950.82312
"4561","DFTCP","NM",1990,7972.86917
"4562","DFTCP","NM",1991,8359.07636
"4563","DFTCP","NM",1992,8696.81151
"4564","DFTCP","NM",1993,7615.31715
"4565","DFTCP","NM",1994,6806.01287
"4566","DFTCP","NM",1995,5066.71084
"4567","DFTCP","NM",1996,10048.85746
"4568","DFTCP","NM",1997,10797.31349
"4569","DFTCP","NM",1998,11376.92027
"4570","DFTCP","NM",1999,11605.25535
"4571","DFTCP","NM",2000,11937.12589
"4572","DFTCP","NM",2001,12419.22274
"4573","DFTCP","NM",2002,12395.76067
"4574","DFTCP","NM",2003,13009.11925
"4575","DFTCP","NM",2004,14151.02681
"4576","DFTCP","NM",2005,14370.72556
"4577","DFTCP","NM",2006,15772.31974
"4578","DFTCP","NM",2007,15643.30099
"4579","DFTCP","NM",2008,14864.89092
"4580","DFTCP","NM",2009,12790.70756
"4581","DFTCV","NM",1970,33.59498
"4582","DFTCV","NM",1971,34.5338
"4583","DFTCV","NM",1972,42.9817
"4584","DFTCV","NM",1973,61.52202
"4585","DFTCV","NM",1974,91.02444
"4586","DFTCV","NM",1975,94.72663
"4587","DFTCV","NM",1976,112.76143
"4588","DFTCV","NM",1977,146.60839
"4589","DFTCV","NM",1978,169.3958
"4590","DFTCV","NM",1979,235.96465
"4591","DFTCV","NM",1980,315.58359
"4592","DFTCV","NM",1981,605.28458
"4593","DFTCV","NM",1982,355.17936
"4594","DFTCV","NM",1983,268.91989
"4595","DFTCV","NM",1984,255.00641
"4596","DFTCV","NM",1985,284.5252
"4597","DFTCV","NM",1986,262.28317
"4598","DFTCV","NM",1987,307.47515
"4599","DFTCV","NM",1988,293.05099
"4600","DFTCV","NM",1989,305.35652
